@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1235,'2018/02/20 20:11:24:667',6,18.863071,-22.342516,-0.002716,?,?,0.5
1236,'2018/02/20 20:11:24:698',6,18.860353,-22.34362,-0.002718,?,?,0.5
1237,'2018/02/20 20:11:24:729',6,18.857693,-22.345213,-0.002661,?,?,0.5
1238,'2018/02/20 20:11:24:776',6,18.854847,-22.347227,-0.002846,?,?,0.5
1239,'2018/02/20 20:11:24:807',6,18.851919,-22.349674,-0.002928,?,?,0.5
1240,'2018/02/20 20:11:24:839',6,18.849003,-22.352667,-0.002916,?,?,0.5
1241,'2018/02/20 20:11:24:870',6,18.84565,-22.354689,-0.003353,?,?,0.5
1242,'2018/02/20 20:11:24:901',6,18.842415,-22.356989,-0.003235,?,?,0.5
1243,'2018/02/20 20:11:24:932',6,18.839355,-22.35965,-0.003059,?,?,0.5
1244,'2018/02/20 20:11:24:964',6,18.836035,-22.3615,-0.003321,?,?,0.5
1245,'2018/02/20 20:11:25:010',6,18.833115,-22.363941,-0.00292,?,?,0.5
1246,'2018/02/20 20:11:25:026',6,18.8304,-22.366604,-0.002714,?,?,0.5
1247,'2018/02/20 20:11:25:057',6,18.828234,-22.369463,-0.002167,?,?,0.5
1248,'2018/02/20 20:11:25:104',6,18.826412,-22.372801,-0.001822,?,?,0.5
1249,'2018/02/20 20:11:25:135',6,18.824987,-22.376696,-0.001425,?,?,0.5
1250,'2018/02/20 20:11:25:167',6,18.823992,-22.381813,-0.000996,?,?,0.5
1251,'2018/02/20 20:11:25:214',6,18.823545,-22.387884,-0.000446,?,?,0.5
1252,'2018/02/20 20:11:25:229',6,18.823606,-22.394749,0.000061,?,?,0.5
1253,'2018/02/20 20:11:25:260',6,18.823954,-22.401657,0.000347,?,?,0.5
1254,'2018/02/20 20:11:25:307',6,18.824499,-22.408131,0.000546,?,?,0.5
1255,'2018/02/20 20:11:25:339',6,18.824991,-22.41305,0.000492,?,?,0.5
1256,'2018/02/20 20:11:25:370',6,18.82571,-22.416513,0.000719,?,?,0.5
1257,'2018/02/20 20:11:25:401',6,18.82662,-22.419214,0.00091,?,?,0.5
1258,'2018/02/20 20:11:25:432',6,18.827877,-22.420895,0.001257,?,?,0.5
1259,'2018/02/20 20:11:25:464',6,18.829342,-22.421875,0.001465,?,?,0.5
1260,'2018/02/20 20:11:25:511',6,18.831041,-22.422256,0.001699,?,?,0.5
1261,'2018/02/20 20:11:25:526',6,18.833294,-22.421999,0.002253,?,?,0.5
1262,'2018/02/20 20:11:25:573',6,18.836126,-22.419319,0.002832,?,?,0.5
1263,'2018/02/20 20:11:25:604',6,18.839489,-22.416021,0.003363,?,?,0.5
1264,'2018/02/20 20:11:25:651',6,18.843359,-22.412079,0.00387,?,?,0.5
1265,'2018/02/20 20:11:25:667',6,18.847591,-22.407869,0.004232,?,?,0.5
1266,'2018/02/20 20:11:25:698',6,18.851891,-22.404028,0.004299,?,?,0.5
1267,'2018/02/20 20:11:25:729',6,18.856268,-22.400394,0.004377,?,?,0.5
1268,'2018/02/20 20:11:25:776',6,18.860701,-22.397255,0.004433,?,?,0.5
1269,'2018/02/20 20:11:25:807',6,18.865034,-22.39492,0.004333,?,?,0.5
1270,'2018/02/20 20:11:25:839',6,18.869259,-22.393461,0.004225,?,?,0.5
1271,'2018/02/20 20:11:25:870',6,18.873789,-22.391531,0.00453,?,?,0.5
1272,'2018/02/20 20:11:25:901',6,18.878429,-22.389544,0.004641,?,?,0.5
1273,'2018/02/20 20:11:25:932',6,18.882809,-22.388584,0.004379,?,?,0.5
1274,'2018/02/20 20:11:25:964',6,18.888742,-22.392778,0.005934,?,?,0.5
1275,'2018/02/20 20:11:25:995',6,18.893829,-22.395502,0.005087,?,?,0.5
1276,'2018/02/20 20:11:26:042',6,18.901466,-22.403976,0.007637,?,?,0.5
1277,'2018/02/20 20:11:26:073',6,18.909588,-22.413416,0.008121,?,?,0.5
1278,'2018/02/20 20:11:26:104',6,18.916336,-22.419701,0.006748,?,?,0.5
1279,'2018/02/20 20:11:26:136',6,18.921938,-22.423574,0.005602,?,?,0.5
1280,'2018/02/20 20:11:26:167',6,18.929451,-22.431303,0.007513,?,?,0.5
1281,'2018/02/20 20:11:26:198',6,18.936808,-22.439178,0.007357,?,?,0.5
1282,'2018/02/20 20:11:26:229',6,18.944071,-22.446861,0.007263,?,?,0.5
1283,'2018/02/20 20:11:26:276',6,18.949881,-22.451883,0.00581,?,?,0.5
1284,'2018/02/20 20:11:26:307',6,18.955511,-22.456512,0.00563,?,?,0.5
1285,'2018/02/20 20:11:26:339',6,18.96092,-22.46092,0.005409,?,?,0.5
1286,'2018/02/20 20:11:26:370',6,18.966291,-22.465809,0.005371,?,?,0.5
1287,'2018/02/20 20:11:26:401',6,18.97114,-22.470015,0.004848,?,?,0.5
1288,'2018/02/20 20:11:26:432',6,18.975395,-22.473375,0.004255,?,?,0.5
1289,'2018/02/20 20:11:26:464',6,18.979361,-22.476387,0.003965,?,?,0.5
1290,'2018/02/20 20:11:26:511',6,18.983021,-22.479094,0.00366,?,?,0.5
1291,'2018/02/20 20:11:26:542',6,18.986423,-22.48155,0.003403,?,?,0.5
1292,'2018/02/20 20:11:26:573',6,18.989784,-22.48415,0.003361,?,?,0.5
1293,'2018/02/20 20:11:26:604',6,18.992918,-22.486534,0.003134,?,?,0.5
1294,'2018/02/20 20:11:26:636',6,18.995955,-22.488863,0.003036,?,?,0.5
1295,'2018/02/20 20:11:26:667',6,18.998697,-22.490807,0.002743,?,?,0.5
1296,'2018/02/20 20:11:26:698',6,19.001574,-22.49299,0.002876,?,?,0.5
1297,'2018/02/20 20:11:26:745',6,19.004436,-22.495207,0.002863,?,?,0.5
1298,'2018/02/20 20:11:26:776',6,19.007483,-22.497732,0.003046,?,?,0.5
1299,'2018/02/20 20:11:26:792',6,19.010155,-22.499681,0.002672,?,?,0.5
1300,'2018/02/20 20:11:26:839',6,19.013002,-22.501919,0.002848,?,?,0.5
1301,'2018/02/20 20:11:26:870',6,19.015524,-22.503681,0.002522,?,?,0.5
1302,'2018/02/20 20:11:26:901',6,19.017782,-22.505054,0.002258,?,?,0.5
1303,'2018/02/20 20:11:26:948',6,19.020002,-22.50654,0.00222,?,?,0.5
1304,'2018/02/20 20:11:26:979',6,19.022093,-22.507917,0.00209,?,?,0.5
1305,'2018/02/20 20:11:26:995',6,19.024399,-22.509773,0.002306,?,?,0.5
1306,'2018/02/20 20:11:27:042',6,19.026911,-22.512163,0.002512,?,?,0.5
1307,'2018/02/20 20:11:27:073',6,19.029316,-22.514542,0.002405,?,?,0.5
1308,'2018/02/20 20:11:27:104',6,19.031668,-22.516928,0.002352,?,?,0.5
1309,'2018/02/20 20:11:27:136',6,19.033972,-22.519344,0.002304,?,?,0.5
1310,'2018/02/20 20:11:27:167',6,19.036167,-22.521637,0.002195,?,?,0.5
1311,'2018/02/20 20:11:27:198',6,19.038054,-22.523497,0.001886,?,?,0.5
1312,'2018/02/20 20:11:27:229',6,19.03978,-22.525305,0.001726,?,?,0.5
1313,'2018/02/20 20:11:27:261',6,19.040926,-22.5263,0.001146,?,?,0.5
1314,'2018/02/20 20:11:27:308',6,19.041819,-22.527021,0.000893,?,?,0.5
1315,'2018/02/20 20:11:27:339',6,19.042551,-22.527552,0.000732,?,?,0.5
1316,'2018/02/20 20:11:27:370',6,19.043127,-22.527908,0.000576,?,?,0.5
1317,'2018/02/20 20:11:27:401',6,19.043617,-22.52812,0.00049,?,?,0.5
1318,'2018/02/20 20:11:27:433',6,19.044037,-22.528198,0.00042,?,?,0.5
1319,'2018/02/20 20:11:27:464',6,19.044437,-22.528025,0.000401,?,?,0.5
1320,'2018/02/20 20:11:27:511',6,19.044756,-22.52774,0.000319,?,?,0.5
1321,'2018/02/20 20:11:27:542',6,19.044996,-22.527454,0.00024,?,?,0.5
1322,'2018/02/20 20:11:27:573',6,19.045195,-22.527142,0.000198,?,?,0.5
1323,'2018/02/20 20:11:27:604',6,19.045326,-22.526892,0.000132,?,?,0.5
1324,'2018/02/20 20:11:27:636',6,19.045397,-22.526644,0.000071,?,?,0.5
1325,'2018/02/20 20:11:27:667',6,19.045416,-22.526464,0.000019,?,?,0.5
1326,'2018/02/20 20:11:27:698',6,19.045401,-22.526281,-0.000015,?,?,0.5
1327,'2018/02/20 20:11:27:730',6,19.045334,-22.52607,-0.000067,?,?,0.5
1328,'2018/02/20 20:11:27:776',6,19.045193,-22.52582,-0.000141,?,?,0.5
1329,'2018/02/20 20:11:27:808',6,19.044825,-22.525688,-0.000368,?,?,0.5
1330,'2018/02/20 20:11:27:839',6,19.044256,-22.525583,-0.000568,?,?,0.5
1331,'2018/02/20 20:11:27:870',6,19.043468,-22.525496,-0.000788,?,?,0.5
1332,'2018/02/20 20:11:27:901',6,19.042412,-22.525486,-0.001057,?,?,0.5
1333,'2018/02/20 20:11:27:933',6,19.041265,-22.525427,-0.001146,?,?,0.5
1334,'2018/02/20 20:11:27:964',6,19.039906,-22.525318,-0.00136,?,?,0.5
1335,'2018/02/20 20:11:28:011',6,19.038404,-22.525122,-0.001501,?,?,0.5
1336,'2018/02/20 20:11:28:042',6,19.035904,-22.525555,-0.002501,?,?,0.5
1337,'2018/02/20 20:11:28:073',6,19.032921,-22.525993,-0.002983,?,?,0.5
1338,'2018/02/20 20:11:28:105',6,19.028896,-22.526726,-0.004025,?,?,0.5
1339,'2018/02/20 20:11:28:136',6,19.02356,-22.52858,-0.005337,?,?,0.5
1340,'2018/02/20 20:11:28:167',6,19.01601,-22.532557,-0.007549,?,?,0.5
1341,'2018/02/20 20:11:28:198',6,19.006088,-22.538977,-0.009922,?,?,0.5
1342,'2018/02/20 20:11:28:245',6,18.987938,-22.55579,-0.01815,?,?,0.5
1343,'2018/02/20 20:11:28:276',6,18.944372,-22.618231,-0.043566,?,?,0.5
1344,'2018/02/20 20:11:28:308',6,18.630899,-23.345482,-0.313473,?,?,0.5
1345,'2018/02/20 20:11:28:339',6,18.337639,-23.954121,-0.293261,?,?,0.5
1346,'2018/02/20 20:11:28:370',6,17.939293,-24.519018,-0.398346,?,?,0.5
1347,'2018/02/20 20:11:28:401',6,17.012913,-25.618357,-0.92638,?,?,0.5
1348,'2018/02/20 20:11:28:433',6,15.936499,-26.446268,-1.076414,?,?,0.5
1349,'2018/02/20 20:11:28:480',6,14.130674,-27.207207,-1.805824,?,?,0.5
1350,'2018/02/20 20:11:28:511',6,10.469734,-28.564093,-3.66094,?,?,0.5
1351,'2018/02/20 20:11:28:542',6,6.840438,-30.130144,-3.629296,?,?,0.5
1352,'2018/02/20 20:11:28:573',6,2.010183,-31.028852,-4.830256,?,?,0.5
1353,'2018/02/20 20:11:28:605',6,-2.453758,-30.939272,-4.463942,?,?,0.5
1354,'2018/02/20 20:11:28:636',6,-5.053506,-30.598282,-2.599748,?,?,0.5
1355,'2018/02/20 20:11:28:667',6,-5.416991,-28.66996,-0.363484,?,?,0.5
1356,'2018/02/20 20:11:28:714',6,-8.681166,-25.618803,-3.264175,?,?,0.5
1357,'2018/02/20 20:11:28:730',6,-13.732009,-27.353662,-5.050843,?,?,0.5
1358,'2018/02/20 20:11:28:776',6,-19.361282,-29.189323,-5.629273,?,?,0.5
1359,'2018/02/20 20:11:28:808',6,-32.818512,-29.487476,-13.45723,?,?,0.5
1360,'2018/02/20 20:11:28:839',6,-43.264008,-31.38689,-10.445496,?,?,0.5
1361,'2018/02/20 20:11:28:870',6,-46.566154,-33.558964,-3.302147,?,?,0.5
1362,'2018/02/20 20:11:28:902',6,-48.057438,-32.041157,-1.491283,?,?,0.5
1363,'2018/02/20 20:11:28:933',6,-49.764294,-31.268602,-1.706856,?,?,0.5
1364,'2018/02/20 20:11:28:964',6,-45.936489,-1.11333,3.827805,?,?,0.5
